name,slug,city,state,phone,rating,reviews,place_id,reviews_link,predicted_label,r_30,r_60,r_90,r_365,first_review_date,parsed_working_hours,email_1,site,latitude,longitude,modern_trust_preview,logo_storage_path
Smart Comfort Inc.,smart-comfort-inc,Little Rock,Arkansas,+1 501-326-3965,4.9,86,ChIJjyj2voxQzYcRDvcTxHDEDG8,"https://search.google.com/local/reviews?placeid=ChIJjyj2voxQzYcRDvcTxHDEDG8&q=hvac,+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,4,11/2021,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",cfaust@smartcomfortinc.com,https://www.smartcomfortinc.com/,34.6137058,-92.3177142,https://atlasgrowth.ai/t/modern-trust/smart-comfort-inc,/logos/smart-comfort-inc.png
"Superior Facility Services, LLC",superior-facility-services-llc,Little Rock,Arkansas,+1 479-903-8596,4.4,79,ChIJr_Z4hsISyYcR9vkguiYsxsY,"https://search.google.com/local/reviews?placeid=ChIJr_Z4hsISyYcR9vkguiYsxsY&q=hvac,+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,03/2022,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",contact@sfs-247.com,http://www.sfs-247.com/,34.7520156,-92.129428,https://atlasgrowth.ai/t/modern-trust/superior-facility-services-llc,/logos/superior-facility-services-llc.png
Trane Supply,trane-supply,Little Rock,Arkansas,+1 501-859-0689,4.1,15,ChIJ158MofWm0ocR3phOC3VpllI,"https://search.google.com/local/reviews?placeid=ChIJ158MofWm0ocR3phOC3VpllI&q=hvac,+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,6,11/2024,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",annarbor@tranesupply.com,https://www.tranesupply.com/store-locator/?query=little+rock,34.7078173,-92.4035523,https://atlasgrowth.ai/t/modern-trust/trane-supply,
Westbrook Heating And Cooling LLC,westbrook-heating-and-cooling-llc,Little Rock,Arkansas,+1 479-352-1894,5.0,7,ChIJob7fFS8QhUMR0S_h2hHsyKc,"https://search.google.com/local/reviews?placeid=ChIJob7fFS8QhUMR0S_h2hHsyKc&q=hvac,+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,3,03/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,34.7520156,-92.129428,https://atlasgrowth.ai/t/modern-trust/westbrook-heating-and-cooling-llc,/logos/westbrook-heating-and-cooling-llc.png
Jimmy Carver's Refrigeration Heating & Air,jimmy-carvers-refrigeration-heating-air,Lockesburg,Arkansas,+1 870-289-2033,4.9,278,ChIJASYCNe3uNIYRWVq75sNW85Y,"https://search.google.com/local/reviews?placeid=ChIJASYCNe3uNIYRWVq75sNW85Y&q=hvac,+Lockesburg,+AR,+US&authuser=0&hl=en&gl=US",logo,1,1,1,68,12/2013,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5AM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jimctrane@winstream.net,https://jimmycarvershvac.com/?utm_source=GBP,33.961086,-94.1716038,https://atlasgrowth.ai/t/modern-trust/jimmy-carvers-refrigeration-heating-air,/logos/jimmy-carvers-refrigeration-heating-air.png
Danny Elmore Heating & Air,danny-elmore-heating-air,Lonoke,Arkansas,+1 501-676-2922,3.7,7,ChIJM978tZ_e0ocR8Pph2UdSyS0,"https://search.google.com/local/reviews?placeid=ChIJM978tZ_e0ocR8Pph2UdSyS0&q=hvac,+Lonoke,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,03/2025,"{""monday"": ""8AM-4:30PM"", ""tuesday"": ""8AM-4:30PM"", ""wednesday"": ""8AM-4:30PM"", ""thursday"": ""8AM-4:30PM"", ""friday"": ""8AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",nathancampbell1058@gmail.com,,34.793384,-91.913443,https://atlasgrowth.ai/t/modern-trust/danny-elmore-heating-air,
Lonoke Service Company LLC,lonoke-service-company-llc,Lonoke,Arkansas,+1 501-476-4822,4.8,31,ChIJl-oOYZ_e0ocRwYATcGWipF8,"https://search.google.com/local/reviews?placeid=ChIJl-oOYZ_e0ocRwYATcGWipF8&q=hvac,+Lonoke,+AR,+US&authuser=0&hl=en&gl=US",not_logo,1,3,3,11,03/2024,"{""monday"": ""8AM-4:30PM"", ""tuesday"": ""8AM-4:30PM"", ""wednesday"": ""8AM-4:30PM"", ""thursday"": ""8AM-4:30PM"", ""friday"": ""8AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",sales@lonokeservicecompany.com,https://lonokeservicecompany.com/,34.7837663,-91.9105917,https://atlasgrowth.ai/t/modern-trust/lonoke-service-company-llc,
"Valdez Heating and Cooling, LLC",valdez-heating-and-cooling-llc,Lowell,Arkansas,+1 479-372-3455,4.7,13,ChIJT9JsWAUUyYcRS6NViH-Gm-A,"https://search.google.com/local/reviews?placeid=ChIJT9JsWAUUyYcRS6NViH-Gm-A&q=hvac,+Lowell,+AR,+US&authuser=0&hl=en&gl=US",logo,0,1,1,3,12/2024,"{""monday"": ""6AM-5PM"", ""tuesday"": ""6AM-5PM"", ""wednesday"": ""6AM-5PM"", ""thursday"": ""6AM-5PM"", ""friday"": ""6AM-5PM"", ""saturday"": ""6AM-12PM"", ""sunday"": ""Closed""}",,,36.2319796,-94.139298,https://atlasgrowth.ai/t/modern-trust/valdez-heating-and-cooling-llc,/logos/valdez-heating-and-cooling-llc.png
"Innovative Heat and Air Solutions, Inc.",innovative-heat-and-air-solutions-inc,Mabelvale,Arkansas,+1 501-773-9695,5.0,19,ChIJM39GmRqv0ocRs-KJwhsFrNo,"https://search.google.com/local/reviews?placeid=ChIJM39GmRqv0ocRs-KJwhsFrNo&q=hvac,+Mabelvale,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,09/2024,"{""monday"": ""9AM-5PM"", ""tuesday"": ""9AM-5PM"", ""wednesday"": ""9AM-5PM"", ""thursday"": ""9AM-5PM"", ""friday"": ""9AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",innovativeheatandairsolutions@gmail.com,https://innovativeheatandairsolutions.com/?utm_source=GBP,34.6294619,-92.353236,https://atlasgrowth.ai/t/modern-trust/innovative-heat-and-air-solutions-inc,/logos/innovative-heat-and-air-solutions-inc.png
Henry AC & Heating & Appliances,henry-ac-heating-appliances,Magnolia,Arkansas,+1 870-562-3920,4.1,14,ChIJ3zH503fPM4YRp1i9WgGhLbg,"https://search.google.com/local/reviews?placeid=ChIJ3zH503fPM4YRp1i9WgGhLbg&q=hvac,+Magnolia,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,4,11/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,33.2619024,-93.246084,https://atlasgrowth.ai/t/modern-trust/henry-ac-heating-appliances,/logos/henry-ac-heating-appliances.png
Lafferty's Duct Clean Service Co,laffertys-duct-clean-service-co,Magnolia,Arkansas,+1 870-234-3800,4.5,8,ChIJibGmM7DIM4YRh0N9j5M4WhE,"https://search.google.com/local/reviews?placeid=ChIJibGmM7DIM4YRh0N9j5M4WhE&q=hvac,+Magnolia,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,01/2025,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""7AM-8PM"", ""sunday"": ""7AM-8PM""}",,,33.316327,-93.25175,https://atlasgrowth.ai/t/modern-trust/laffertys-duct-clean-service-co,
A&B Heat and Air,ab-heat-and-air,Malvern,Arkansas,+1 501-249-4776,4.9,13,ChIJCWWIkSS6aIIRQQD1fmRhBsg,"https://search.google.com/local/reviews?placeid=ChIJCWWIkSS6aIIRQQD1fmRhBsg&q=hvac,+Malvern,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,12/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""8AM-12PM"", ""sunday"": ""Closed""}",rabels81@gmail.com,http://www.abheatair.com/,34.3859644,-92.7519641,https://atlasgrowth.ai/t/modern-trust/ab-heat-and-air,/logos/ab-heat-and-air.png
MHA May Heat and Air LLC,mha-may-heat-and-air-llc,Malvern,Arkansas,+1 501-304-0201,5.0,15,ChIJ0SwciGtuVSIRy5JpqoLreog,"https://search.google.com/local/reviews?placeid=ChIJ0SwciGtuVSIRy5JpqoLreog&q=hvac,+Malvern,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,11/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",astigma@astigmatic.com,http://mayheatingandair.com/,34.4581437,-92.8812695,https://atlasgrowth.ai/t/modern-trust/mha-may-heat-and-air-llc,/logos/mha-may-heat-and-air-llc.png
Integrity Heating & Air Conditioning Solutions,integrity-heating-air-conditioning-solutions,Marshall,Arkansas,+1 501-288-8108,5.0,226,ChIJcxpypJYJzocRECuExhgO8vc,"https://search.google.com/local/reviews?placeid=ChIJcxpypJYJzocRECuExhgO8vc&q=hvac,+Marshall,+AR,+US&authuser=0&hl=en&gl=US",logo,3,9,16,79,02/2016,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",office@integrityhac.com,https://www.integrityhac.com/,35.9227577,-92.618819,https://atlasgrowth.ai/t/modern-trust/integrity-heating-air-conditioning-solutions,/logos/integrity-heating-air-conditioning-solutions.png
Goshorn Heating and Cooling,goshorn-heating-and-cooling,Maumelle,Arkansas,+1 501-351-4154,5.0,23,ChIJlfuEZumf0ocRWfU2UYjW-uc,"https://search.google.com/local/reviews?placeid=ChIJlfuEZumf0ocRWfU2UYjW-uc&q=hvac,+Maumelle,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,07/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",goshornhvac@gmail.com,,34.8729057,-92.403718,https://atlasgrowth.ai/t/modern-trust/goshorn-heating-and-cooling,/logos/goshorn-heating-and-cooling.png
Izard County Heating and Cooling,izard-county-heating-and-cooling,Melbourne,Arkansas,+1 870-291-0576,4.3,18,ChIJcxN2RP6D0YcR9kAGtuXWjp8,"https://search.google.com/local/reviews?placeid=ChIJcxN2RP6D0YcR9kAGtuXWjp8&q=hvac,+Melbourne,+AR,+US&authuser=0&hl=en&gl=US",logo,0,1,1,3,09/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",izardcountyhvac@gmail.com,https://izardcountyhvac.com/home,36.0585066,-91.8850289,https://atlasgrowth.ai/t/modern-trust/izard-county-heating-and-cooling,/logos/izard-county-heating-and-cooling.png
Wells Heating & Air,wells-heating-air,Mena,Arkansas,+1 479-394-1945,4.9,15,ChIJr8--6aUvy4cRQ8LDexnsnyo,"https://search.google.com/local/reviews?placeid=ChIJr8--6aUvy4cRQ8LDexnsnyo&q=hvac,+Mena,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,11/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,34.5791965,-94.2681259,https://atlasgrowth.ai/t/modern-trust/wells-heating-air,
Wright's Heating & Air Conditioning,wrights-heating-air-conditioning,Mena,Arkansas,+1 479-394-5894,5.0,57,ChIJV2PiCNIvy4cR--ofpIhNfAM,"https://search.google.com/local/reviews?placeid=ChIJV2PiCNIvy4cR--ofpIhNfAM&q=hvac,+Mena,+AR,+US&authuser=0&hl=en&gl=US",logo,0,1,1,10,02/2023,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,34.5726838,-94.2434813,https://atlasgrowth.ai/t/modern-trust/wrights-heating-air-conditioning,/logos/wrights-heating-air-conditioning.png
Lee's Heating And Air Of Monticello LLC.,lees-heating-and-air-of-monticello-llc,Monticello,Arkansas,+1 870-723-6527,3.7,6,ChIJP4YNBG5TLIYRiCE_A7NrQT0,"https://search.google.com/local/reviews?placeid=ChIJP4YNBG5TLIYRiCE_A7NrQT0&q=hvac,+Monticello,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,03/2025,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,33.628062,-91.76964,https://atlasgrowth.ai/t/modern-trust/lees-heating-and-air-of-monticello-llc,
Arctic Heating and Cooling,arctic-heating-and-cooling,Mountain Home,Arkansas,+1 870-321-5235,4.9,41,ChIJJTomPfzc0YcR8ADVLQiwFiQ,"https://search.google.com/local/reviews?placeid=ChIJJTomPfzc0YcR8ADVLQiwFiQ&q=hvac,+Mountain+Home,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,10/2023,"{""monday"": ""8:30AM-4:30PM"", ""tuesday"": ""8:30AM-4:30PM"", ""wednesday"": ""8:30AM-4:30PM"", ""thursday"": ""8:30AM-4:30PM"", ""friday"": ""8:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""9AM-5PM""}",randall@arcticheatandcool.com,http://arcticheatandcool.com/,36.2954444,-92.3319574,https://atlasgrowth.ai/t/modern-trust/arctic-heating-and-cooling,/logos/arctic-heating-and-cooling.png
"Quality Refrigeration, INC.",quality-refrigeration-inc,Mountain Home,Arkansas,+1 870-404-5929,5.0,17,ChIJ_bSnTOTY0YcR6STzadFHJA0,"https://search.google.com/local/reviews?placeid=ChIJ_bSnTOTY0YcR6STzadFHJA0&q=hvac,+Mountain+Home,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,5,10/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",team@latofonts.com,https://qualityrefrig.net/,36.3537512,-92.4281443,https://atlasgrowth.ai/t/modern-trust/quality-refrigeration-inc,/logos/quality-refrigeration-inc.png
Weese Heating and Cooling,weese-heating-and-cooling,Mountain View,Arkansas,+1 870-213-6815,4.8,57,ChIJw_jpJISK0YcRK54YWDOsTwE,"https://search.google.com/local/reviews?placeid=ChIJw_jpJISK0YcRK54YWDOsTwE&q=hvac,+Mountain+View,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,02/2023,"{""monday"": ""8AM-4PM"", ""tuesday"": ""8AM-4PM"", ""wednesday"": ""8AM-4PM"", ""thursday"": ""8AM-4PM"", ""friday"": ""8AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",weesehvac@icloud.com,https://mtnviewheatingandair.com/,35.8560554,-92.0851121,https://atlasgrowth.ai/t/modern-trust/weese-heating-and-cooling,/logos/weese-heating-and-cooling.png
Holsted Heat and Air Inc,holsted-heat-and-air-inc,Mountainburg,Arkansas,+1 479-430-0834,3.6,7,ChIJv3hNcGbGy4cRK_PYDQMeBaI,"https://search.google.com/local/reviews?placeid=ChIJv3hNcGbGy4cRK_PYDQMeBaI&q=hvac,+Mountainburg,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,03/2025,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,35.5640404,-94.2007605,https://atlasgrowth.ai/t/modern-trust/holsted-heat-and-air-inc,
"Paschal Air, Plumbing & Electric",paschal-air-plumbing-electric,Newport,Arkansas,+1 870-600-0590,4.1,10,ChIJq6p65Ur004cRDwY-Iijfuis,"https://search.google.com/local/reviews?placeid=ChIJq6p65Ur004cRDwY-Iijfuis&q=hvac,+Newport,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,4,12/2024,"{""monday"": ""7AM-7PM"", ""tuesday"": ""7AM-7PM"", ""wednesday"": ""7AM-7PM"", ""thursday"": ""7AM-7PM"", ""friday"": ""7AM-7PM"", ""saturday"": ""7AM-7PM"", ""sunday"": ""Closed""}",scheduling@gopaschal.com,https://gopaschal.com/locations/newport-ar,35.622846,-91.2522915,https://atlasgrowth.ai/t/modern-trust/paschal-air-plumbing-electric,
"All American Heat & Air, Inc.",all-american-heat-air-inc,North Little Rock,Arkansas,+1 501-920-2494,4.9,93,ChIJGc6UWACX0ocRHAtwVkKUCag,"https://search.google.com/local/reviews?placeid=ChIJGc6UWACX0ocRHAtwVkKUCag&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,4,8,16,74,08/2021,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",justin@allamericanheatandair.net,http://www.allamericanheatandair.net/,34.8886417,-92.2427527,https://atlasgrowth.ai/t/modern-trust/all-american-heat-air-inc,/logos/all-american-heat-air-inc.png
"America First Air Conditioning and Heating, Inc.",america-first-air-conditioning-and-heating-inc,North Little Rock,Arkansas,+1 501-271-3652,4.7,12,ChIJgXKjQjm90ocRn1O7-TKb1i8,"https://search.google.com/local/reviews?placeid=ChIJgXKjQjm90ocRn1O7-TKb1i8&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,12/2024,,,,34.7711131,-92.2503378,https://atlasgrowth.ai/t/modern-trust/america-first-air-conditioning-and-heating-inc,/logos/america-first-air-conditioning-and-heating-inc.png
Central Arkansas Service Company,central-arkansas-service-company,North Little Rock,Arkansas,+1 501-307-1310,5.0,11,ChIJMSX8KBSh0ocRwAiNCnxXP-8,"https://search.google.com/local/reviews?placeid=ChIJMSX8KBSh0ocRwAiNCnxXP-8&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,3,6,7,17,12/2024,"{""monday"": ""7AM-6PM"", ""tuesday"": ""7AM-6PM"", ""wednesday"": ""7AM-6PM"", ""thursday"": ""7AM-6PM"", ""friday"": ""7AM-6PM"", ""saturday"": ""7AM-6PM"", ""sunday"": ""7AM-6PM""}",brandon@centralarservice.com,https://centralarservice.com/,34.8357115,-92.3819966,https://atlasgrowth.ai/t/modern-trust/central-arkansas-service-company,/logos/central-arkansas-service-company.png
Davidbrooks Plumbing and Heating and Air,davidbrooks-plumbing-and-heating-and-air,North Little Rock,Arkansas,+1 501-744-5403,4.8,26,ChIJ5yg0GGi_0ocRT1CqBMsN7n0,"https://search.google.com/local/reviews?placeid=ChIJ5yg0GGi_0ocRT1CqBMsN7n0&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,05/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@americanplumbinghvac.com,,34.8020063,-92.1933226,https://atlasgrowth.ai/t/modern-trust/davidbrooks-plumbing-and-heating-and-air,
Diamond State Heat and Air,diamond-state-heat-and-air,North Little Rock,Arkansas,+1 501-837-8118,4.7,19,ChIJER4RpKuY0ocRMC2hbiDfyos,"https://search.google.com/local/reviews?placeid=ChIJER4RpKuY0ocRMC2hbiDfyos&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,7,09/2024,"{""monday"": ""7AM-10PM"", ""tuesday"": ""7AM-10PM"", ""wednesday"": ""7AM-10PM"", ""thursday"": ""7AM-10PM"", ""friday"": ""7AM-10PM"", ""saturday"": ""7AM-10PM"", ""sunday"": ""7AM-10PM""}",diamondstatehvac@gmail.com,https://www.diamondstatehvac.com/,34.8253909,-92.3377256,https://atlasgrowth.ai/t/modern-trust/diamond-state-heat-and-air,/logos/diamond-state-heat-and-air.png
Infinity Services,infinity-services,North Little Rock,Arkansas,+1 501-772-4822,5.0,13,ChIJQ9AkWra90ocRlqKfzZDRlTA,"https://search.google.com/local/reviews?placeid=ChIJQ9AkWra90ocRlqKfzZDRlTA&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,12/2024,"{""monday"": ""7:30AM-5PM"", ""tuesday"": ""7:30AM-5PM"", ""wednesday"": ""7:30AM-5PM"", ""thursday"": ""7:30AM-5PM"", ""friday"": ""7:30AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",infinityservicesllc@outlook.com,http://www.infinityservicesar.com/,34.7651853,-92.2606617,https://atlasgrowth.ai/t/modern-trust/infinity-services,/logos/infinity-services.png
Lighting Energy Distributions L.L.C.,lighting-energy-distributions-llc,North Little Rock,Arkansas,+1 501-507-3088,5.0,41,ChIJwev4yR-70ocRx7e4esTdv-4,"https://search.google.com/local/reviews?placeid=ChIJwev4yR-70ocRx7e4esTdv-4&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,10/2023,"{""monday"": ""9AM-5PM"", ""tuesday"": ""9AM-5PM"", ""wednesday"": ""9AM-5PM"", ""thursday"": ""9AM-5PM"", ""friday"": ""9AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",info@led-llc.net,http://www.led-llc.net/,34.8824091,-92.392022,https://atlasgrowth.ai/t/modern-trust/lighting-energy-distributions-llc,
One Call Service Group,one-call-service-group,North Little Rock,Arkansas,+1 501-960-5030,4.8,90,ChIJSUIZkUm80ocR-V3mtTuPW98,"https://search.google.com/local/reviews?placeid=ChIJSUIZkUm80ocR-V3mtTuPW98&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,4,4,31,09/2021,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",sam@onecallservice.net,https://onecallservice.net/,34.7887027,-92.2607235,https://atlasgrowth.ai/t/modern-trust/one-call-service-group,/logos/one-call-service-group.png
Precise,precise,North Little Rock,Arkansas,+1 501-773-2473,4.8,175,ChIJG9eXRl-j0ocRh6PG-mgpj9Y,"https://search.google.com/local/reviews?placeid=ChIJG9eXRl-j0ocRh6PG-mgpj9Y&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",not_logo,1,2,3,90,04/2018,"{""monday"": ""7AM-7PM"", ""tuesday"": ""7AM-7PM"", ""wednesday"": ""7AM-7PM"", ""thursday"": ""7AM-7PM"", ""friday"": ""7AM-7PM"", ""saturday"": ""7AM-7PM"", ""sunday"": ""7AM-7PM""}",michael_pruett@yahoo.com,https://precisearkansas.com/maumelle,34.833921,-92.3840714,https://atlasgrowth.ai/t/modern-trust/precise,
TAG Heat N Air,tag-heat-n-air,North Little Rock,Arkansas,+1 501-744-0909,5.0,12,ChIJT18s6cGj0ocRgGfaT2iWwvg,"https://search.google.com/local/reviews?placeid=ChIJT18s6cGj0ocRgGfaT2iWwvg&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",logo,0,1,1,13,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",tagheatnair@gmail.com,https://tagheatnair.com/,34.8140863,-92.3190232,https://atlasgrowth.ai/t/modern-trust/tag-heat-n-air,/logos/tag-heat-n-air.png
Tri-State Thermo King - Little Rock,tri-state-thermo-king-little-rock,North Little Rock,Arkansas,+1 501-490-1979,4.6,179,ChIJjwy-5q650ocRo294fdi0hp8,"https://search.google.com/local/reviews?placeid=ChIJjwy-5q650ocRo294fdi0hp8&q=hvac,+North+Little+Rock,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,13,02/2018,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",sales@tstk.com,http://tstk.com/,34.7823537,-92.1442344,https://atlasgrowth.ai/t/modern-trust/tri-state-thermo-king-little-rock,
Sisney HVACR,sisney-hvacr,Ozark,Arkansas,+1 479-209-7483,3.0,12,ChIJR11zVLb1y4cRzqGpKUwvI3A,"https://search.google.com/local/reviews?placeid=ChIJR11zVLb1y4cRzqGpKUwvI3A&q=hvac,+Ozark,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""Closed""}",,,35.500897,-93.8463856,https://atlasgrowth.ai/t/modern-trust/sisney-hvacr,
BUDGET HEAT AND AIR,budget-heat-and-air,Pangburn,Arkansas,+1 501-388-9488,4.8,27,ChIJo9HuUpVN0ocRZUzLlafA9iY,"https://search.google.com/local/reviews?placeid=ChIJo9HuUpVN0ocRZUzLlafA9iY&q=hvac,+Pangburn,+AR,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,05/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",krendell7469@gmail.com,,35.4219942,-91.8355965,https://atlasgrowth.ai/t/modern-trust/budget-heat-and-air,
